tch_id,data_category,label_zh,label_en,definition_zh,definition_en,has_synonym_zh,has_synonym_en,parents,realizes_principle,treats_pattern,treats_disease,employs_herb,employs_formula,xrefs,sources,date_accessed,notes
TmpTCH:METHOD_61000,method,治法,Therapeutic Method,"中医治法根类别,包含所有治法术语",Root category for all TCM therapeutic method terms,,,,,,,,,,,2025-11-12,ROOT category for Method hierarchy
TmpTCH:METHOD_61822,method,清肝化瘀,clearing the liver and resolving stasis,清肝药与化瘀药并用，以治疗肝热血瘀、肝瘀化热等所致病证的治法。,,,,TmpTCH:METHOD_61197,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.6.4.5.1.3; Database: clinical_treatment
TmpTCH:METHOD_61823,method,清肝养阴,clearing the liver and nourishing yin,清热药与养阴药并用，以治疗肝热阴虚等所致病证的治法。,,,,TmpTCH:METHOD_61197,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.6.4.5.1.4; Database: clinical_treatment
TmpTCH:METHOD_61824,method,泻肝清肺,purging the liver and clearing the lung,运用具有泻肝火、清肺热等作用的方药或相关疗法，以治疗肝火犯肺、肝肺热盛等所致病证的治法。,,,,TmpTCH:METHOD_61197,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.6.4.5.1.5; Database: clinical_treatment
TmpTCH:METHOD_61825,method,泻肝清胃,purging the liver and clearing the stomach,运用具有泻肝火、清胃热等作用的方药或相关疗法，以治疗肝火犯胃、肝胃热盛等所致病证的治法。,,,,TmpTCH:METHOD_61197,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.6.4.5.1.6; Database: clinical_treatment
TmpTCH:METHOD_61826,method,清泄胆热,clearing and purging gallbladder heat,运用具有清泻胆经火热等作用的方药或相关疗法，以治疗胆经郁热等所致病证的治法。,,清泄胆火,,TmpTCH:METHOD_61196,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.6.4.5.2; Database: clinical_treatment
TmpTCH:METHOD_61827,method,清泄相火,clearing and purging ministerial fire,运用具有清泻相火等作用的方药或相关疗法，以治疗相火偏旺、相火妄动等所致病证的治法。,,,,TmpTCH:METHOD_61196,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.6.4.5.3; Database: clinical_treatment
TmpTCH:METHOD_61828,method,清热通淋,clearing heat and relieving stranguria,运用具有清泻膀胱邪热、利水通淋等作用的方药或相关疗法，以治疗热淋、膀胱蓄热等所证病证的治法。,,泻火通淋,,TmpTCH:METHOD_61189,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.6.4.6; Database: clinical_treatment
TmpTCH:METHOD_61829,method,清热调经,clearing heat and regulating menstruation,运用清热凉血为主，佐以具有调经等作用的方药或相关疗法，以治疗胞宫血热等所致病证的治法。,,,,TmpTCH:METHOD_61189,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.6.4.7; Database: clinical_treatment
TmpTCH:METHOD_61830,method,清热止带,clearing heat to stop leukorrhagia,运用清热、解毒、泻火为主，佐以具有燥湿止带作用的方药或相关疗法，以治疗邪热炽盛等所致带下病证的治法。,,,,TmpTCH:METHOD_61189,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.6.4.8; Database: clinical_treatment
TmpTCH:METHOD_61831,method,清热安胎,clearing heat to calm fetus,运用具有祛除热邪、安胎等作用的方药或相关疗法，以治疗热扰胞宫等所致胎动不安病证的治法。,,,,TmpTCH:METHOD_61189,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.6.4.9; Database: clinical_treatment
TmpTCH:METHOD_61198,method,清泻虚热,clearing and purging deficiency-heat,运用具有清泻虚火、养阴等作用的方药或相关疗法，以治疗阴虚内热等所致病证的治法。,,清泻虚火,,TmpTCH:METHOD_61182,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.6.5; Database: clinical_treatment
TmpTCH:METHOD_61832,method,潜降虚火,suppressing and descending deficiency-fire,运用具有沉降虚火、引火下潜等作用的方药或相关疗法，以治疗虚火上炎、虚阳浮越、阴虚火旺等所致病证的治法。,,,,TmpTCH:METHOD_61198,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.6.5.1; Database: clinical_treatment
TmpTCH:METHOD_61833,method,咸寒清热,salty-cold clearing heat,运用性寒味咸，具有清热养阴等作用的方药或相关疗法，以治疗阴虚内热等所致病证的治法。,,,,TmpTCH:METHOD_61198,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.6.5.2; Database: clinical_treatment
TmpTCH:METHOD_61834,method,清热除蒸,clearing heat and eliminating steaming,运用具有清虚热、除骨蒸等作用的方药或相关疗法，以治疗虚火内伏、骨蒸劳热等所致病证的治法。,,,,TmpTCH:METHOD_61198,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.6.5.3; Database: clinical_treatment
TmpTCH:METHOD_61199,method,清热养阴,clearing heat and nourishing yin,清热药与养阴药并用，以治疗火热伤阴等所致病证的治法。,,泻火养阴,,TmpTCH:METHOD_61182,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.6.6; Database: clinical_treatment
TmpTCH:METHOD_61835,method,清热生津,clearing heat and producing fluid,运用具有清热邪、生津液等作用的方药或相关疗法，以治疗火热伤津、阴虚内热等所致病证的治法。,,"甘凉清热,泄热生津,泄热存津",,TmpTCH:METHOD_61199,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.6.6.1; Database: clinical_treatment
TmpTCH:METHOD_61836,method,清热止渴,clearing heat and quenching thirst,运用具有清热泻火、生津止渴等作用的方药或相关疗法，以治疗热盛伤津等所致口渴病证的治法。,,泻火止渴,,TmpTCH:METHOD_61199,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.6.6.2; Database: clinical_treatment
TmpTCH:METHOD_61200,method,理气法,qi-regulating therapy,泛指运用具有调理气机，促使人体升降出入机能恢复正常等作用的方药或相关疗法，以治疗气机阻滞或逆乱等所致病证的一类治法。,,,,TmpTCH:METHOD_61001,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7; Database: clinical_treatment
TmpTCH:METHOD_61201,method,理气解郁,regulating qi and releasing stagnation,运用具有疏通气机、消除郁滞等作用的方药或相关疗法，以治疗气机郁滞等所致病证的治法。,,"行气解郁,顺气解郁,理气开郁,行气开郁",,TmpTCH:METHOD_61200,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.1; Database: clinical_treatment
TmpTCH:METHOD_61837,method,宣通气机,unblocking qi movement,运用具有理气解郁、宣畅气机等作用的方药或相关疗法，以治疗气机不调等所致病证的治法。,,宣畅气机,,TmpTCH:METHOD_61201,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.1.1; Database: clinical_treatment
TmpTCH:METHOD_61838,method,透邪解郁,outthrusting pathogenic factors and releasing depression,运用具有宣透邪气、疏解郁滞等作用的方药或相关疗法，以治疗邪郁卫表、邪郁肺卫、邪郁少阳或邪郁肺胃等所致病证的治法。,,,,TmpTCH:METHOD_61201,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.1.2; Database: clinical_treatment
TmpTCH:METHOD_61839,method,开郁降气,releasing stagnation and downbearing qi,运用具有破气散结、下气降逆等作用的方药或相关疗法，以治疗气机阻滞、气机上逆、气机壅闭等所致病证的治法。,,,,TmpTCH:METHOD_61201,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.1.3; Database: clinical_treatment
TmpTCH:METHOD_61202,method,宣肺解郁,diffusing the lung and releasing stagnation,运用具有理气解郁、宣畅肺气等作用的方药或相关疗法，以治疗气郁伤肺、肺气郁痹等所致病证的治法。,,,,TmpTCH:METHOD_61201,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.1.4; Database: clinical_treatment
TmpTCH:METHOD_61840,method,宣肺通气,diffusing the lung and unblocking qi,运用具有理气行滞、宣肺散邪等作用的方药或相关疗法，以治疗邪气束肺、肺气郁痹或气郁痰凝等所致病证的治法。,,,,TmpTCH:METHOD_61202,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.1.4.1; Database: clinical_treatment
TmpTCH:METHOD_61203,method,疏肝理气,soothing the liver and regulating qi,运用具有疏肝解郁、理气行滞等作用的方药或相关疗法，以治疗肝郁气滞等所致病证的治法。,,疏肝解郁,,TmpTCH:METHOD_61201,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.1.5; Database: clinical_treatment
TmpTCH:METHOD_61841,method,疏肝利胆,soothing the liver and disinhibiting the gallbladder,运用具有疏肝理气、利胆等作用的方药或相关疗法，以治疗肝胆瘀滞等所致病证的治法。,,,,TmpTCH:METHOD_61203,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.1.5.1; Database: clinical_treatment
TmpTCH:METHOD_61842,method,平肝降逆,calming the liver to downbear counterflow,运用具有平抑肝气、降逆等作用的方药或相关疗法，以治疗肝气上逆或横逆等所致病证的治法。,,,,TmpTCH:METHOD_61203,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.1.5.2; Database: clinical_treatment
TmpTCH:METHOD_61843,method,疏肝养血,soothing the liver and nourishing blood,运用具有疏肝解郁、养血补血等作用的方药或相关疗法，以治疗肝郁血虚等所致病证的治法。,,舒肝养血,,TmpTCH:METHOD_61203,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.1.5.3; Database: clinical_treatment
TmpTCH:METHOD_61844,method,疏肝散结,soothing the liver to dissipate binding,运用疏肝理气为主，佐以具有化痰散结作用的方药或相关疗法，以治疗肝郁气结、肝郁痰凝等所致病证的治法。,,"解郁散结,理气散结",,TmpTCH:METHOD_61203,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.1.5.4; Database: clinical_treatment
TmpTCH:METHOD_61845,method,疏肝化瘀,soothing the liver and resolving stasis,疏肝理气药与活血化瘀药并用，以治疗肝郁血瘀等所致病证的治法。,,,,TmpTCH:METHOD_61203,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.1.5.5; Database: clinical_treatment
TmpTCH:METHOD_61846,method,疏肝通络,soothing the liver and unblocking collaterals,运用具有疏肝理气、通畅脉络等作用的方药或相关疗法，以治疗肝络瘀阻等所致病证的治法。,,,,TmpTCH:METHOD_61203,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.1.5.6; Database: clinical_treatment
TmpTCH:METHOD_61204,method,行气降逆,moving qi and downbearing counterflow,运用具有理气、降气、镇逆等作用的方药或相关疗法，以治疗气机上逆、冲脉气逆等所致病证的治法。,,顺气降逆,,TmpTCH:METHOD_61200,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.2; Database: clinical_treatment
TmpTCH:METHOD_61205,method,宣肺降逆,diffusing the lung to downbear counterflow,运用具有宣散外邪、肃肺降逆等作用的方药或相关疗法，以治疗肺气上逆，或痰饮阻肺、痰浊壅肺等所致病证的治法。,,宣肺降气,,TmpTCH:METHOD_61204,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.2.1; Database: clinical_treatment
TmpTCH:METHOD_61847,method,宣肺止咳,diffusing the lung to stop cough,运用具有宣肺降逆、止咳化痰等作用的方药或相关疗法，以治疗邪气阻滞，肺气上逆等所致咳嗽病证的治法。,,"顺气止咳,降逆止咳",,TmpTCH:METHOD_61205,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.2.1.1; Database: clinical_treatment
TmpTCH:METHOD_61206,method,降逆平喘,downbearing counterflow and relieving panting,运用具有下气降逆、肃肺平喘等作用的方药或相关疗法，以治疗肺气上逆、邪气束肺等所致哮喘病证的治法。,,下气平喘,,TmpTCH:METHOD_61205,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.2.1.2; Database: clinical_treatment
TmpTCH:METHOD_61848,method,宣肺平喘,diffusing the lung and relieving panting,运用具有降逆平喘、宣通肺气等作用的方药或相关疗法，以治疗邪气束肺、肺气上逆等所致哮喘病证的治法。,,,,TmpTCH:METHOD_61206,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.2.1.2.1; Database: clinical_treatment
TmpTCH:METHOD_61849,method,泻肺平喘,purging the lung and relieving panting,运用具有降逆平喘、下气豁痰等作用的方药或相关疗法，以治疗肺气上逆、痰浊壅肺等所致病证的治法。,,,,TmpTCH:METHOD_61206,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.2.1.2.2; Database: clinical_treatment
TmpTCH:METHOD_61207,method,和胃降逆,harmonizing the stomach to downbear counterflow,运用具有和胃气、降冲逆等作用的方药或相关疗法，以治疗胃气上逆等所致病证的治法。,,,,TmpTCH:METHOD_61204,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.2.2; Database: clinical_treatment
TmpTCH:METHOD_61850,method,降逆止呕,downbearing counterflow to stop vomiting,运用具有和胃降逆、下气止呕等作用的方药或相关疗法，以治疗胃气上逆等所致呕吐病证的治法。,,和胃止呕,,TmpTCH:METHOD_61207,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.2.2.1; Database: clinical_treatment
TmpTCH:METHOD_61851,method,降逆止呃,downbearing counterflow to stop hiccup,运用具有和胃降逆、下气止呃等作用的方药或相关疗法，以治疗胃气上逆等所致呃逆病证的治法。,,,,TmpTCH:METHOD_61207,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.2.2.2; Database: clinical_treatment
TmpTCH:METHOD_61852,method,降逆消痞,downbearing counterflow and resolving mass,运用具有和胃降逆、行气消痞等作用的方药或相关疗法，以治疗肝气犯胃、肝胃气滞等所致病证的治法。,,,,TmpTCH:METHOD_61207,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.2.2.3; Database: clinical_treatment
TmpTCH:METHOD_61853,method,平冲降逆,calming the thoroughfare vessel and downbearing counterflow,运用具有重镇平冲、理气降逆等作用的方药或相关疗法，以治疗冲脉气逆等所致病证的治法。,,,,TmpTCH:METHOD_61204,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.2.3; Database: clinical_treatment
TmpTCH:METHOD_61208,method,理气行滞,regulating qi and moving stagnation,运用具有调理气机、疏通阻滞等作用的方药或相关疗法，以治疗气滞等所致病证的治法。,,理气导滞,,TmpTCH:METHOD_61200,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.3; Database: clinical_treatment
TmpTCH:METHOD_61854,method,行气和胃,moving qi to harmonize the stomach,运用具有理气解郁、宽中和胃等作用的方药或相关疗法，以治疗胃失和降、胃气郁滞等所致病证的治法。,,"理气和胃,理气健胃,行气健胃",,TmpTCH:METHOD_61208,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.3.1; Database: clinical_treatment
TmpTCH:METHOD_61855,method,理气通络,regulating qi and unblocking collaterals,运用具有理气行滞、活血通络等作用的方药或相关疗法，以治疗气滞血瘀、瘀阻脉络等所致病证的治法。,,行气和络,,TmpTCH:METHOD_61208,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.7.3.10; Database: clinical_treatment
