tch_id,data_category,label_zh,label_en,definition_zh,definition_en,associated_pathomechanism,sources,date_accessed,notes
TmpTCH:SYMPTOM_21721,symptom,不语,不语,,,,SymMap2.0 SMTS1722,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21722,symptom,不饥食少,不饥食少,,,,SymMap2.0 SMTS1723,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21723,symptom,丝虫病,丝虫病,,,,SymMap2.0 SMTS1724,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21724,symptom,中恶昏迷,中恶昏迷,,,,SymMap2.0 SMTS1725,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21725,symptom,中暑发痧,中暑发痧,,,,SymMap2.0 SMTS1726,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21726,symptom,中风痰迷,中风痰迷,,,,SymMap2.0 SMTS1727,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21727,symptom,久不收口,久不收口,,,,SymMap2.0 SMTS1728,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21728,symptom,久咳胸痛,久咳胸痛,,,,SymMap2.0 SMTS1729,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21729,symptom,久溃不敛,久溃不敛,,,,SymMap2.0 SMTS1730,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21730,symptom,久疟,久疟,,,,SymMap2.0 SMTS1731,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21731,symptom,乳房结块,乳房结块,,,,SymMap2.0 SMTS1732,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21732,symptom,乳痈肿痛,乳痈肿痛,,,,SymMap2.0 SMTS1733,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21733,symptom,乳糜尿,乳糜尿,,,,SymMap2.0 SMTS1734,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21734,symptom,乳腺炎,乳腺炎,,,,SymMap2.0 SMTS1735,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21735,symptom,乳腺癌,乳腺癌,乳房胀痛，但无周期性发作特点。晚期常伴有乳头凹陷、溢血，表皮呈橘皮样改变。乳房可扪及肿块，有压痛。,乳房胀痛，但无周期性发作特点。晚期常伴有乳头凹陷、溢血，表皮呈橘皮样改变。乳房可扪及肿块，有压痛。,,SymMap2.0 SMTS1736,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21736,symptom,乳蛾,乳蛾,咽部扁桃体肿大，形状如蚕蛾或乳头。,咽部扁桃体肿大，形状如蚕蛾或乳头。,肺胃热盛,SymMap2.0 SMTS1737,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21737,symptom,乳闭,乳闭,,,,SymMap2.0 SMTS1738,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21738,symptom,二便不利,二便不利,,,,SymMap2.0 SMTS1739,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21739,symptom,二便不通,二便不通,,,,SymMap2.0 SMTS1740,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21740,symptom,亦气疼痛,亦气疼痛,,,,SymMap2.0 SMTS1741,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21741,symptom,产后发热,产后发热,产后发热是指产褥期内，出现发热持续不退，或低热持续，或突然高热寒战，并伴有其他症状者。,产后发热是指产褥期内，出现发热持续不退，或低热持续，或突然高热寒战，并伴有其他症状者。,,SymMap2.0 SMTS1742,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21742,symptom,产后手足浮肿,产后手足浮肿,,,,SymMap2.0 SMTS1743,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21743,symptom,产后无乳,产后无乳,生产后，产妇乳汁少，或无乳汁分泌。,生产后，产妇乳汁少，或无乳汁分泌。,脾虚;肝郁气滞、瘀血阻络,SymMap2.0 SMTS1744,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21744,symptom,产后淤阻,产后淤阻,,,,SymMap2.0 SMTS1745,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21745,symptom,产后瘀滞,产后瘀滞,,,,SymMap2.0 SMTS1746,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21746,symptom,产后瘀滞腹痛,产后瘀滞腹痛,,,,SymMap2.0 SMTS1747,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21747,symptom,产后瘀血,产后瘀血,,,,SymMap2.0 SMTS1748,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21748,symptom,产后瘀血腹痛,产后瘀血腹痛,,,,SymMap2.0 SMTS1749,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21749,symptom,产后瘀阻,产后瘀阻,,,,SymMap2.0 SMTS1750,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21750,symptom,产后瘀阻腹痛,产后瘀阻腹痛,,,,SymMap2.0 SMTS1751,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21751,symptom,产后缺乳,产后缺乳,生产后，产妇乳汁少，或无乳汁分泌。,生产后，产妇乳汁少，或无乳汁分泌。,脾虚;肝郁气滞、瘀血阻络,SymMap2.0 SMTS1752,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21752,symptom,产后血虚发热,产后血虚发热,,,,SymMap2.0 SMTS1753,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21753,symptom,伤酒,伤酒,,,,SymMap2.0 SMTS1754,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21754,symptom,伤酒口渴,伤酒口渴,,,,SymMap2.0 SMTS1755,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21755,symptom,伤酒吐血,伤酒吐血,,,,SymMap2.0 SMTS1756,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21756,symptom,伤食,伤食,,,,SymMap2.0 SMTS1757,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21757,symptom,伤食腹痛腹泻,伤食腹痛腹泻,,,,SymMap2.0 SMTS1758,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21758,symptom,体倦乏力,体倦乏力,,,,SymMap2.0 SMTS1759,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21759,symptom,体虱,体虱,,,,SymMap2.0 SMTS1760,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21760,symptom,作喘,作喘,,,,SymMap2.0 SMTS1761,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21761,symptom,便塘,便塘,,,,SymMap2.0 SMTS1762,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21762,symptom,偏正头痛,偏正头痛,,,,SymMap2.0 SMTS1763,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21763,symptom,健忘多梦,健忘多梦,,,,SymMap2.0 SMTS1764,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21764,symptom,关窍不通,关窍不通,,,,SymMap2.0 SMTS1765,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21765,symptom,关节痿软,关节痿软,,,,SymMap2.0 SMTS1766,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21766,symptom,关节肿胀,关节肿胀,,,,SymMap2.0 SMTS1767,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21767,symptom,关节酸,关节酸,,,,SymMap2.0 SMTS1768,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21768,symptom,内伤出血,内伤出血,,,,SymMap2.0 SMTS1769,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21769,symptom,冻疮,冻疮,,,,SymMap2.0 SMTS1770,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21770,symptom,冻疮.,冻疮.,,,,SymMap2.0 SMTS1771,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21771,symptom,创伤,创伤,,,,SymMap2.0 SMTS1772,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21772,symptom,劳伤腰痛,劳伤腰痛,,,,SymMap2.0 SMTS1773,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21773,symptom,劳热,劳热,,,,SymMap2.0 SMTS1774,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21774,symptom,历节痹痛,历节痹痛,,,,SymMap2.0 SMTS1775,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21775,symptom,历节风痛,历节风痛,,,,SymMap2.0 SMTS1776,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21776,symptom,原发性血小板减少性紫癜,原发性血小板减少性紫癜,,,,SymMap2.0 SMTS1777,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21777,symptom,发痧,发痧,,,,SymMap2.0 SMTS1778,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21778,symptom,发背,发背,,,,SymMap2.0 SMTS1779,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21779,symptom,口㖞,口㖞,,,,SymMap2.0 SMTS1780,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21780,symptom,口眼㖞斜,口眼㖞斜,,,,SymMap2.0 SMTS1781,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21781,symptom,口眼喝斜,口眼喝斜,,,,SymMap2.0 SMTS1782,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21782,symptom,口眼干燥综合征,口眼干燥综合征,,,,SymMap2.0 SMTS1783,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21783,symptom,口蜗,口蜗,,,,SymMap2.0 SMTS1784,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21784,symptom,口,口,,,,SymMap2.0 SMTS1785,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21785,symptom,后重,后重,,,,SymMap2.0 SMTS1786,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21786,symptom,吐泻转筋,吐泻转筋,,,,SymMap2.0 SMTS1787,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21787,symptom,吐酸,吐酸,呕吐，吐岀物为酸水，或吐出物中兼有酸水。,呕吐，吐岀物为酸水，或吐出物中兼有酸水。,胃热、脾胃虚寒、肝郁化火,SymMap2.0 SMTS1788,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21788,symptom,呕吐呃逆,呕吐呃逆,,,,SymMap2.0 SMTS1789,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21789,symptom,呕吐腹痛,呕吐腹痛,,,,SymMap2.0 SMTS1790,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21790,symptom,呕哕,呕哕,,,,SymMap2.0 SMTS1791,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21791,symptom,呕逆吐酸,呕逆吐酸,,,,SymMap2.0 SMTS1792,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21792,symptom,咯吐不出,咯吐不出,,,,SymMap2.0 SMTS1793,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21793,symptom,咳喘痰多,咳喘痰多,,,,SymMap2.0 SMTS1794,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21794,symptom,咳嗽气喘,咳嗽气喘,,,,SymMap2.0 SMTS1795,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21795,symptom,咳痰,咳痰,,,,SymMap2.0 SMTS1796,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21796,symptom,咳逆,咳逆,,,,SymMap2.0 SMTS1797,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21797,symptom,咽喉干痛,咽喉干痛,,,,SymMap2.0 SMTS1798,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21798,symptom,咽喉炎,咽喉炎,,,,SymMap2.0 SMTS1799,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21799,symptom,咽肿,咽肿,,,,SymMap2.0 SMTS1800,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21800,symptom,喉痹乳蛾,喉痹乳蛾,,,,SymMap2.0 SMTS1801,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21801,symptom,喉痹肿痛,喉痹肿痛,,,,SymMap2.0 SMTS1802,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21802,symptom,喉肿痛,喉肿痛,,,,SymMap2.0 SMTS1803,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21803,symptom,喉风,喉风,,,,SymMap2.0 SMTS1804,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21804,symptom,噎膈,噎膈,因气、痰、瘀交结，阻隔于食管所致。以进食哽噎不顺或食不得入，或食入即吐，甚则因噎废食为特征,因气、痰、瘀交结，阻隔于食管所致。以进食哽噎不顺或食不得入，或食入即吐，甚则因噎废食为特征,痰气交阻、津亏热结、 瘀血内结、气虚阳微,SymMap2.0 SMTS1805,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21805,symptom,噤口,噤口,,,,SymMap2.0 SMTS1806,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21806,symptom,四肢抽搐,四肢抽搐,,,,SymMap2.0 SMTS1807,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21807,symptom,四肢挛急疼痛,四肢挛急疼痛,,,,SymMap2.0 SMTS1808,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21808,symptom,四肢痿软,四肢痿软,,,,SymMap2.0 SMTS1809,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21809,symptom,壮热烦渴,壮热烦渴,,,,SymMap2.0 SMTS1810,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21810,symptom,声哑,声哑,,,,SymMap2.0 SMTS1811,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21811,symptom,夏伤暑湿,夏伤暑湿,,,,SymMap2.0 SMTS1812,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21812,symptom,外伤出血,外伤出血,,,,SymMap2.0 SMTS1813,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21813,symptom,外伤肿痛,外伤肿痛,,,,SymMap2.0 SMTS1814,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21814,symptom,外感发热,外感发热,,,,SymMap2.0 SMTS1815,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21815,symptom,外感热病,外感热病,,,,SymMap2.0 SMTS1816,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21816,symptom,夜盲,夜盲,,,,SymMap2.0 SMTS1817,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21817,symptom,大头瘟疫,大头瘟疫,,,,SymMap2.0 SMTS1818,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21818,symptom,大汗,大汗,,,,SymMap2.0 SMTS1819,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21819,symptom,天疱疮,天疱疮,,,,SymMap2.0 SMTS1820,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21820,symptom,失精,失精,,,,SymMap2.0 SMTS1821,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21821,symptom,失血,失血,,,,SymMap2.0 SMTS1822,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21822,symptom,头痛头晕,头痛头晕,,,,SymMap2.0 SMTS1823,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21823,symptom,头痛目赤,头痛目赤,,,,SymMap2.0 SMTS1824,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21824,symptom,头癣,头癣,,,,SymMap2.0 SMTS1825,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21825,symptom,头虱,头虱,,,,SymMap2.0 SMTS1826,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21826,symptom,头身疼痛,头身疼痛,,,,SymMap2.0 SMTS1827,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21827,symptom,奔豚,奔豚,"自觉有气从少腹、小腹向上窜，悸动奔走, 如小猪在窜动。","自觉有气从少腹、小腹向上窜，悸动奔走, 如小猪在窜动。",水饮停聚,SymMap2.0 SMTS1828,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21828,symptom,妇人脏躁,妇人脏躁,脏躁是指无故自悲，不能控制，或苦笑无常，哈欠频作， 发作与月经周期无关。,脏躁是指无故自悲，不能控制，或苦笑无常，哈欠频作， 发作与月经周期无关。,肾阴虚、肾阳虚、肾阴阳两虚、心肾不交,SymMap2.0 SMTS1829,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21829,symptom,妇女断乳,妇女断乳,,,,SymMap2.0 SMTS1830,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21830,symptom,妇女湿热带下,妇女湿热带下,,,,SymMap2.0 SMTS1831,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21831,symptom,妇女阴痒,妇女阴痒,女性外阴及阴道瘙痒，甚则痒痛难忍，坐卧不宁，或伴带下增多者，称为“阴痒”，又称“阴门瘙痒”。,女性外阴及阴道瘙痒，甚则痒痛难忍，坐卧不宁，或伴带下增多者，称为“阴痒”，又称“阴门瘙痒”。,肝肾阴虚、湿热下注,SymMap2.0 SMTS1832,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21832,symptom,妊娠子痫,妊娠子痫,妊娠晚期、临产时，或新产后，突然发生眩晕倒仆，昏不知人，两目上视，牙关紧闭，四肢抽搐，全身强直，须臾 醒，醒后复发，甚或昏迷不醒者，称为“子痫”。,妊娠晚期、临产时，或新产后，突然发生眩晕倒仆，昏不知人，两目上视，牙关紧闭，四肢抽搐，全身强直，须臾 醒，醒后复发，甚或昏迷不醒者，称为“子痫”。,,SymMap2.0 SMTS1833,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21833,symptom,姜片虫病,姜片虫病,,,,SymMap2.0 SMTS1834,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21834,symptom,子官脱垂,子官脱垂,女性子宫下垂，脱出至阴户口或阴户外。,女性子宫下垂，脱出至阴户口或阴户外。,中气下陷,SymMap2.0 SMTS1835,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21835,symptom,子宫颈癌,子宫颈癌,,,,SymMap2.0 SMTS1836,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21836,symptom,实热积滞便秘,实热积滞便秘,,,,SymMap2.0 SMTS1837,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21837,symptom,宫冷不孕,宫冷不孕,,,,SymMap2.0 SMTS1838,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21838,symptom,寒湿呕逆,寒湿呕逆,,,,SymMap2.0 SMTS1839,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21839,symptom,寒湿脚气,寒湿脚气,,,,SymMap2.0 SMTS1840,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21840,symptom,寒热,寒热,,,,SymMap2.0 SMTS1841,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21841,symptom,寒疝腹痛,寒疝腹痛,,,,SymMap2.0 SMTS1842,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21842,symptom,寒痹,寒痹,,,,SymMap2.0 SMTS1843,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21843,symptom,寒积便秘,寒积便秘,,,,SymMap2.0 SMTS1844,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21844,symptom,小便淋沥,小便淋沥,小便后仍有余沥点滴不净。,小便后仍有余沥点滴不净。,肾虚胞寒、中气下陷、膀胱湿热、阴虚火旺,SymMap2.0 SMTS1845,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21845,symptom,小便淋漓,小便淋漓,,,,SymMap2.0 SMTS1846,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21846,symptom,小便疼痛,小便疼痛,排尿时尿道发生刺痛、灼痛、涩痛、绞 痛等，同时伴有小便淋漓不畅。,排尿时尿道发生刺痛、灼痛、涩痛、绞 痛等，同时伴有小便淋漓不畅。,焦湿热、心火亢盛、下焦血瘀、肝郁气滞、肾阴亏虚,SymMap2.0 SMTS1847,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21847,symptom,小便短赤涩痛,小便短赤涩痛,,,,SymMap2.0 SMTS1848,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21848,symptom,小便艰涩,小便艰涩,排尿艰难涩痛。,排尿艰难涩痛。,,SymMap2.0 SMTS1849,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21849,symptom,小便赤,小便赤,,,,SymMap2.0 SMTS1850,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21850,symptom,小便遗沥,小便遗沥,,,,SymMap2.0 SMTS1851,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21851,symptom,小儿夜啼,小儿夜啼,指婴儿入夜啼哭不安，时哭时止，或每夜定时啼哭，甚则通宵达旦，但白天如常的一种病证。,指婴儿入夜啼哭不安，时哭时止，或每夜定时啼哭，甚则通宵达旦，但白天如常的一种病证。,脾寒气滞、心经积热,SymMap2.0 SMTS1852,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
TmpTCH:SYMPTOM_21852,symptom,小儿急惊风,小儿急惊风,是小儿常见的一种急重病证，临床以抽搐、昏迷为主要症状，急惊风来势急骤，以高热、抽风、昏迷为主要表现，痰、热、惊、风四证俱备。,是小儿常见的一种急重病证，临床以抽搐、昏迷为主要症状，急惊风来势急骤，以高热、抽风、昏迷为主要表现，痰、热、惊、风四证俱备。,外感风热、温热疫毒,SymMap2.0 SMTS1853,2025-11-12,Source: symap.SymMap_v2_0__SMTS_file
